link,title,date,text,commodity,commodity_score
https://tass.ru/ekonomika/18653529,Кировская область дополнительно выделит 200 млн рублей на поддержку аграриев,2023-09-04 12:00:00,"КИРОВ, 4 сентября.                         /              ТАСС       /.               В Кировской области приняли решение дополнительно выделить 200 млн рублей на поддержку аграриев из-за роста цен на топливо и снижения закупочной цены на зерно и молоко.          Об этом сообщили в пресс-службе правительства региона.                  На еженедельной планерке 4 сентября заместитель председателя правительства области                           Юрий Терешков       обратил внимание на ухудшение экономического состояния предприятий агропрома из-за роста цен на дизельное топливо, снижения в 2023 году на 61% закупочной цены на зерно и на 13% - на молоко.                     ""Губернатор                           Александр Соколов       принял решение незамедлительно поддержать аграриев и поручил финансовому блоку правительства выделить дополнительно 200 млн рублей"", - говорится в сообщении.                     Поддержка правительства поможет, в том числе, завершить уборочные работы.                   ""Это действительно важная поддержка для сельхозтоваропроизводителей, которая поможет аграриям приобрести новую технику и оборудование.          Данная мера позволит завершить уборочные работы, а также вести работы по производству сырого молока"", - цитирует пресс-служба депутата              Законодательного собрания Кировской области       , заместителя директора общества с ограниченной ответственностью ""              Вятушка АГРО       ""              Татьяну Ердякову       .                             Как рассказал                           Терешков       , в сельскохозяйственных предприятиях региона проводятся четыре вида полевых работ: заготовка кормов, уборка урожая, сев озимых культур и зяблевая обработка почвы.          На 31 августа в целом по области хозяйства заготовили 27,5 ц кормовых единиц на одну условную голову скота, что составляет 86% от планового уровня.          Обмолочено 199 тыс. га зерновых и зернобобовых культур (64% от плановой площади), намолочено 509 тыс. тонн зерна при средней урожайности 26 ц/га.          Также аграрии посеяли 52,2 тыс. га озимых зерновых культур или 69% от плана.",нафта,
https://rg.ru/2023/09/04/putin-i-erdogan-nachali-vstrechu-v-sochi.html,Путин и Эрдоган начали встречу в Сочи,2023-09-04 12:00:00,"04.09.2023 13:21          Президенты РФ и Турции Владимир Путин и Реджеп Тайип Эрдоган начали переговоры в Сочи. Встреча двух лидеров проходит в санатории ""Русь"".               Это их первый личный разговор после почти годового перерыва. В Кремле не стали называть конкретные темы переговоров, ограничившись только анонсом про ""двустороннее взаимовыгодное сотрудничество"" и ""актуальную международную проблематику""             Но известно, что сама Турция выступала активным инициатором этой встречи - в местных СМИ неоднократно появлялись публикации о скорой встречи Путина и Эрдогана, в которой назывались разные даты и темы.             Сам президент Турции также не скрывал своей заинтересованности во встрече и заявлял, что Анкара заинтересована в возобновлении так называемой ""зерновой сделки"", которую Россия приостановила с 18 июля. Очевидно, что эта тема станет одной ключевых в ходе беседы Путина и Эрдогана. Известно, что Москва на всех уровнях придерживается по этому вопросу достаточно жесткой позиции, которая заключается в том, что сделка не может быть возобновлена до выполнения обязательств перед российской стороной. Можно предположить, что Анкара к этой встречи подготовила какое-то новые аргументы для России.             Кроме международной повестки, у Стамбула и Москвы на повестке несколько крупных проектов - строительство атомной станции и планы по газовому хабу. Напомним, что примерно год назад Путин и Эрдоган заявили, что в Турции появится хаб для продажи газа в Европу.",газ,
https://www.rbc.ru/economics/04/09/2023/64f5cea09a79476179957341,Лукашенко предупредил об угрозе дефицита «шашлычка под коньячок»,2023-09-04 12:00:00,"Президент призвал модернизировать свиноводческие комплексы в Белоруссии, почти 70% которых построены 20 лет назад.               Иначе в стране будет дефицит свинины и люди не смогут приготовить «шашлычок под коньячок», предупредил                              Лукашенко                                                               Фото:                 Сергей Мальгавко                                  /                 ТАСС                                                       Почти 70% свиноводческих комплексов в Белоруссии построены больше 20 лет назад, требуется программа по их модернизации, заявил президент республики             Александр Лукашенко                          на совещании о проблемах свиноводства. Видео с заседания             публикует            близкий к администрации белорусского лидера телеграм-канал «             Пул Первого            ».                Комплексы, которые не подходят для выращивания свиней, он призвал «снести и глубоко зарыть». «В противном случае мы не будем иметь скоро и килограмма свинины своей в стране для того, чтобы вы выехали на природу и приготовили себе «шашлычок под коньячок», — подчеркнул             Лукашенко            .                               Президент                 привел                данные, согласно которым объемы выращивания свиней за два года снизились почти на 12%, а поголовье сократилось более чем на 11% (на 290 тыс. особей).                                            Параллельно падеж животных увеличился практически в каждом втором районе, а количество приплода сократилось на 8%.                                                                          rbc.group                                                     По мнению                              Лукашенко           , для исправления ситуации требуются прежде всего соблюдение мер технологической и трудовой дисциплины, активизация селекционно-племенной работы и совершенствование рецептур комбикормов.                                                             rbc.group                                                                                                                               Путин                                              заявил, что Россия и Белоруссия вместе преодолеют любые трудности                                                 Политика                                                                                       Слова «шашлычок под коньячок» взяты из песни российского певца                 Сергея Трофимова (Трофим                                  ) «Город Сочи».                                                     Свинина вошла в список товаров, импорт которых из ЕС, США, Великобритании и других стран Белоруссия                   запретила                  с 1 января прошлого года в ответ на санкции.                                            Ограничения в отношении Минска были введены в связи с миграционным кризисом на белорусско-польской границе в конце 2021-го.                      Несколько государств обвинили в организации проблем на границе Белоруссию.                Минск отвергал эти обвинения.                                                                         Читайте на                       РБК Pro                                                                                                    Цены на золото снизились после саммита в Джексон-Хоуле.                       Что будет дальше                                                            Рост на 21% и более: пять китайских акций с привлекательным апсайдом                                                 Назад в будущее: какие современные технологии                       Apple                                              предсказала в 1987-м                                                 Не стой на пути: почему у компаний в России хромает логистика",золото,
https://www.kommersant.ru/doc/6197528,Путин: экспорт российского газа в Турцию превысил 10 млрд куб. м – Коммерсантъ,2023-09-04 12:00:00,"Президент                           Владимир Путин            по итогу переговоров с турецким президентом                    Реджепом Тайипом Эрдоганом            в Сочи сообщил, что с января по август этого года Россия поставила Турции более 10 млрд куб. м газа.          «       Газпром      » (единственный поставщик) не раскрывал экспортную статистику с начала года.       «Подчеркну, Россия всегда была и будет надежным, ответственным поставщиком газа.          Мы намерены и впредь обеспечивать турецкую экономику этим дешевым, но высокоэффективным и экологичным видом топлива.               Более того, готовы экспортировать транзитом через Турцию газ потребителям в третьи страны, там, где в этом партнеры заинтересованы»,— заявил президент (цитата по сайту Кремля) Кроме того,                    Владимир Путин            сообщил, что «                    Газпром            » передал турецкой компании                    Botas            дорожную карту по газовому хабу.              В ближайшие дни для этого проекта будет создана рабочая группа.          В октябре 2022 года              Владимир Путин       предложил создать в Турции газовый хаба, куда можно перенаправить утраченный объем газового экспорта из-за диверсии на «Северных потоках».          Сейчас «              Газпром       » поставляет газ в Турцию по магистральным газопроводам «Голубой поток» и «Турецкий поток» через Черное море.          Президент также напомнил, что за прошлый год Россия поставила Турции через «Турецкий поток» и «Голубой поток» 21,5 млрд куб. м. газа.               При этом по итогам июня этого года, как сообщало ранее турецкое статистическое ведомство, поставки газа из России в Турцию упали на 58%, до 707,5 млн куб. м в годовом выражении.          Анастасия Ларина",газ,
https://1prime.ru/gas/20230904/841652112.html,Путин назвал Россию надежным поставщиком газа,2023-09-04 12:00:00,"СОЧИ, 4 сен —             ПРАЙМ            .                Россия была и будет надежным и ответственным поставщиком газа, готова продолжать обеспечение Турции и третьих стран дешевым топливом, заявил президент страны                      Владимир Путин           .                                                      Глава государства в понедельник провел переговоры с турецким коллегой           Реджепом Тайипом Эрдоганом                      .                   ""Подчеркну, Россия всегда была и будет надежным, ответственным поставщиком газа.                  Мы намерены и впредь обеспечивать турецкую экономику этим дешевым, но высокоэффективным и экологичным видом топлива.             Более того, готовы экспортировать транзитом через Турцию газ потребителям в третьи страны, там, где в этом партнеры заинтересованы"", — отметил                  Путин         .",газ,
https://tass.ru/ekonomika/18651699,"Кипр, Греция и Израиль заявили, что поддерживают энергокоридор между ЕС и Средиземноморьем",2023-09-04 12:00:00,"НИКОСИЯ, 4 сентября.                         /              ТАСС       /.          Кипр, Греция и Израиль подтвердили заинтересованность в проекте строительства энергокоридора между Европой и Восточным Средиземноморьем, по которому можно будет поставлять на европейский континент природный газ.          Об этом говорится в распространенном в понедельник совместном заявлении лидеров трех стран              Никоса Христодулидиса       ,              Кириакоса Мицотакиса       и              Биньямина Нетаньяху       по итогам прошедшего в Никосии саммита.                     ""В свете растущей потребности в энергетической диверсификации и взаимосвязанности [энергосистем], обусловленной геополитическими событиями, мы подтвердили нашу общую заинтересованность в продвижении перспектив надежного энергетического коридора из бассейна Восточного Средиземноморья в Европу"", - подчеркивается в документе.                   ""Мы согласились, что энергетический сектор, в частности - природный газ, электричество и возобновляемые источники энергии, является прочной основой для сотрудничества в регионе, основанного на международном праве, включая морское право "", - отмечается в документе.                     Кипр и Израиль ведут переговоры о подготовке межгосударственного соглашения о сотрудничестве, предусматривающего строительство инфраструктуры для соединения двух стран как газопроводом, так и электрическим кабелем.                   Этот проект, как поясняют в кипрском              Минэнерго       , будет касаться поставок природного газа на Кипр, его сжижения на заводе, который планируют построить на острове, и последующей транспортировки морским путем в Европу.                                          Христодулидис       не раз подчеркивал, что Кипр - единственная страна - член ЕС в Восточном Средиземноморье, имеющая подтвержденные запасы газа.          По его мнению, учитывая хорошие отношения Кипра в сфере энергетики с подавляющим большинством соседей в регионе, это могло бы сыграть ключевую роль в совместных усилиях по решению проблемы энергокризиса, обеспечив поставки газа в Европу по надежным альтернативным коридорам.",газ,
https://www.vedomosti.ru/politics/news/2023/09/04/993386-putin-zayavil-popitkah-atakovat,,2023-09-04 12:00:00,"Президент России                    Владимир Путин       заявил о попытках атаковать с помощью БПЛА газопроводы «Турецкий поток» и «Голубой поток».      Об этом он сказал на совместной пресс-конференции с лидером Турции       Реджепом Тайипом Эрдоганом      .            «Предпринимаются попытки атак на ""Турецкий поток"" и на ""Голубой поток"", по которым поставляется газ в Турецкую Республику из России.              Наши корабли охраняют эти потоки, эти трубопроводные системы, а их постоянно атакуют.          В том числе с помощью беспилотников, которые направляются на эти атаки из украинских портов черноморских», – сказал президент России.          На пресс-конференции по итогам российско-турецких переговоров         Путин        также рассказал, страны тесно взаимодействуют в газовой сфере.         В прошлом году Россия поставила в Турцию по газопроводам «Турецкий поток» и «Голубой поток» 21,5 млрд куб. м газа, а за январь-август текущего года – свыше 10 млрд куб. м.                   «Подчеркну, Россия всегда была и будет надежным, ответственным поставщиком газа.              Мы намерены и впредь обеспечивать турецкую экономику этим дешевым, но высокоэффективным и экологичным видом топлива», – сказал президент.               Путин        добавил, что Россия также готова экспортировать транзитом через Турцию газ потребителям в третьи страны – «туда, где в этом партнеры заинтересованы».          «Именно с этой целью предложили создать на территории Турции региональный газовый хаб.         «                              Газпром         » передал компании «                  Боташ         » проект «дорожной карты» по реализации данного проекта», – добавил президент.        Он отметил, что сейчас на повестке дня – учреждение совместной рабочей группы, согласование правовых рамок функционирования хаба, схем осуществления торгов и передачи приобретенного газа.",газ,
https://rg.ru/2023/09/04/putin-rossiia-gotova-obespechivat-gazom-turciiu-i-treti-strany.html,Путин: Россия готова обеспечивать газом Турцию и третьи страны,2023-09-04 12:00:00,"04.09.2023 17:17             Москва остается надежным поставщиком газа в Турцию, а также может поставлять этот вид топлива транзитом в другие страны, заявил президент России           Владимир Путин                      на пресс-конференции по итогам переговоров с турецким лидером           Реджепом Тайипом Эрдоганом                      в Сочи.                         ""Россия всегда была и будет надежным, ответственным поставщиком газа.             Мы намерены и впредь обеспечивать турецкую экономику этим дешевым, но высокоэффективным и экологичным видом топлива.                   Более того - готовы экспортировать транзитом через Турцию газ потребителям в третьих странах, там, где в этом партнеры заинтересованы"", - заявил                          Путин             .                             Продолжается работа по созданию на территории Турции регионального газового хаба.                             Турецкой стороне передан проект ""дорожной карты"", на повестке дня учреждение совместной рабочей группы, согласование правовых рамок функционирования хаба и осуществление торгов и передачи приобретенного газа.",газ,
https://tass.ru/ekonomika/18651397,В Польше предрекли Западной Европе сложную зиму и нехватку электричества,2023-09-04 12:00:00,"ТАСС       , 4 сентября.                     Предстоящая зима может оказаться сложной для Западной Европы из-за нехватки электроэнергии.                   Об этом заявила в интервью                                    Польскому агентству печати            уполномоченная правительства Польши по вопросам стратегической энергетической инфраструктуры                    Анна Лукашевская-Тшечаковская       .                     По ее утверждению, Польша тщательно подготовилась к отопительному сезону, заполнила газохранилища, запаслась углем, поэтому в этом году проблем с топливом и энергией в республике не будет.               ""Если беспокоиться, то за наших западных соседей.            Они могут столкнуться с трудной зимой.              Мы будем готовы даже к тому, чтобы их поддержать"", - сказала представитель польского правительства.                            ""Наши немецкие соседи после отказа от атомной энергетики испытывают дефицит мощности в 5 ГВт.                     Каждый день мы наблюдаем отрицательный баланс немецкого энергетического рынка.       Германия покупает французскую атомную энергию, остановив свои АЭС, покупает энергию из возобновляемых источников у Нидерландов, Бельгии, Польши, Швеции, Франции.          Ноябрь и декабрь могут оказаться трудными для немецкого энергетического рынка"", - рассказала              Лукашевская-Тшечаковская       .                     ""Решение наших западных соседей преждевременно закрыть все атомные электростанции было, скорее, политическим и идеологическим решением, чем практическим, поэтому у них проблема с нехваткой электроэнергии.                   В результате вся Европа будет иметь меньше энергии в системе"", - указала она.",уголь,
https://rg.ru/2023/09/04/reg-ufo/po-itogam-2023-goda-gaz-provedut-v-20-sel-volgogradskoj-oblasti.html,По итогам 2023 года газ проведут в 20 сел Волгоградской области,2023-09-04 12:00:00,"04.09.2023 16:25             В поселок Западновка Волгоградской области благодаря реализации совместной с ""           Газпромом                      "" программы провели газ.           Там губернатор                      Андрей Бочаров           провел совещание с руководителями профильных структур о развитии газоснабжения региона в целом.          Также глава области пообщался с жителями села.                   Раньше местное население использовало электрическое отопление или топило углем, дровами. Со строительством газопровода в 2023 году оборудование для установки на участке и внутри дома селяне риобретали самостоятельно, а вот трубы до границы домовладения довели в рамках программы социальной газификации.                       Кстати, с апреля действует льготный механизм авансирования для проведения работ внутри домовладения - сумму до 100 тысяч рублей заплатит государство.                      Возвращать эти средства не потребуется.                За время действия программы догазификации в регионе заключены более 12 тысяч договоров, сети доведены уже до границ 11,9 тысячи участков.                Прием заявок продолжается.                       - Сегодня хорошее событие - голубое топливо пришло в населенный пункт Волгоградской области для еще более 200 человек.                      В целом в 2023 году газ придет в 20 населенных пунктов, где проживают 10 тысяч человек.                В 11 населенных пунктов, газ уже пришел.          Экватор пройден, - сказал           Андрей Бочаров          .           - К концу 2027 года показатель должен составить практически 100 процентов от возможной газификации региона.                       Сейчас Волгоградская область газифицирован на 91 процент, что на 19 процентов выше среднего по России.                      До 2027 годы новые условия для жизни и развития получат 166 сел региона, где проживает около 40 тысяч человек.                                   С 2014 года в области возможность газифицировать свои дома получили уже более 16,6 тысячи семей.                      За это время построены 126 межпоселковых и 200 внутрипоселковых газопроводов, газифицированы 192 котельные.",уголь;газ,
https://tass.ru/ekonomika/18652567,В Архангельской области запустили новый межпоселковый газопровод,2023-09-04 12:00:00,"ТАСС       , 4 сентября.          Новый межпоселковый газопровод от газораспределительной станции ""              Рикасиха       "" до станции Исакогорка запустили в Приморском районе Архангельской области.          В церемонии запуска газопровода в эксплуатацию приняли участие первый заместитель председателя              Совета Федерации                 Андрей Турчак       и губернатор Архангельской области              Александр Цыбульский       , сообщает пресс-служба правительства региона.                     ""Прежде всего хочу вас поздравить с праздником, потому что приход газа в любой населенный пункт - это действительно большое событие.               Газ - это не только комфорт и тепло в доме, но и сохранение экологии, и возможность сэкономить собственные средства. Для Архангельской области, безусловно, эта программа имеет огромнейшее значение.                           Газпром            поддерживает газификацию региона, и в рамках заключенного соглашения новые объекты газоснабжения продолжают открываться"", - цитируются в сообщении слова                    Турчака            .                                В 2022 году                                   ПАО ""Газпром""            в рамках инвестиционной программы развития газоснабжения и газификации Архангельской области завершило строительство межпоселкового газопровода от                    ГРС            ""                    Рикасиха            "" до станции Исакогорка в Архангельске протяженностью 36,5 км.              Ввод в эксплуатацию этого объекта позволит подключить к газу около 20 населенных пунктов Приморского района и перевести на это топливо не менее 11 котельных.          К концу 2025 года в рамках региональной программы развития газоснабжения и газификации доступ к газу получат более 80 населенных пунктов Архангельской области, в которых живут около 110 тыс. человек.               ""Газ принципиально меняет качество жизни в каждом доме.           Благодаря ""                      Газпрому           "" в 2022 году объем средств на догазификацию Архангельской области был увеличен почти втрое: с 3,8 [млрд] до 11 млрд рублей.                За 1,5 последних года в целом по региону мы построили более 100 км газовых сетей, и еще 50 км будут построены до конца года"", - приводятся в сообщении слова                      Цыбульского           .                                      Социальная программа догазификации реализуется на территории регионов Российской Федерации, включая Архангельскую область, с 2021 года по поручению президента России                           Владимира Путина       .          Всего в регионе подано 3,9 тыс. заявок на бесплатную газификацию, а 2,6 тыс. домовладений уже подключены к газу.          В планах до 2025 года - газификация Сольвычегодска, Няндомы, Новодвинска, поселков Савинский и Кулой, населенных пунктов Холмогорского и Вилегодского округов.",газ,
https://tass.ru/ekonomika/18651855,"Правительство Германии продало предназначавшиеся для ""Северного потока - 2"" трубы",2023-09-04 12:00:00,"БЕРЛИН, 4 сентября.              /              ТАСС       /.          Правительство Германии продало изначально предназначавшиеся для ""Северного потока - 2"" трубы компании, которая участвует в строительстве газопровода между терминалом по приему сжиженного природного газа (СПГ) у острова Рюген и Лубмином на побережье Балтийского моря.               Об этом сообщила журналистам на брифинге представитель Минэкономики.Читайте такжеЧто известно об утечках газа из ""Северных потоков""""Трубы проданы"", - сказала она, не приведя подробностей и не назвав компании, которая стала их новым владельцем.              Еще в феврале текущего года газета              Welt am Sonntag       сообщала о том, что правительство Германии планирует использовать оставшиеся после строительства газопровода ""Северный поток - 2"" трубы для создания газопровода, который соединит терминал для приема СПГ недалеко от Рюгена с Лубмином на материке на севере Германии.          По информации издания, речь шла о покупке у              Nord Stream 2 AG       более 3 тыс. труб.               Сегменты газопровода остались после строительства и с тех пор хранились на территории порта Мукран на Рюгене.Ранее канцлер ФРГ                    Олаф Шольц            заявлял, что Германии удалось преодолеть зависимость от России в вопросе поставок энергоносителей.          В ФРГ открылись несколько мобильных терминалов по приему СПГ.",газ;спг,
https://www.rbc.ru/politics/04/09/2023/64f5a52c9a7947c088b2de13,Reuters сообщил о раздражении Китая из-за прихода США во Вьетнам,2023-09-04 12:00:00,"Укрепление сотрудничества США и Вьетнама может вызвать раздражение Китая, но в будущем отношения Вашингтона и Пекина могут ухудшиться еще сильнее, сочли эксперты.               А сейчас экономике Вьетнама нужен приток капитала                             Повышение партнерских отношений США и Вьетнама на фоне визита американского президента                         Джо Байдена         в Ханой 10 сентября может вызвать «раздражение» Китая и иметь неясные последствия для бизнеса, пишет                                        Reuters         .                          Несмотря на эти риски, Ханой решается на укрепление сотрудничества с Вашингтоном именно сейчас, возможно, рассчитав, что отношения США с Китаем в будущем ухудшатся еще сильнее, говорит старший научный сотрудник сингапурского института исследований                                 Юго-Восточной Азии (ISEAS)                                  Ле Хонг Хиеп               .             Он добавил, что военные поставки США Вьетнаму также давно обсуждаются, но переговоры по этому вопросу требуют времени.               «Экономика Вьетнама остро нуждается в притоке капитала, технологий и доступе к рынкам», — сказал                         Александр Вувинг         из базирующегося на Гавайях                  Азиатско-Тихоокеанского центра исследований безопасности                      Inouye         , предположив, что это стало ключевой причиной возможного обновления сотрудничества Ханоя и Вашингтона.                                                                    Reuters               среди возможных изменений в отношениях стран называет поддержку Вашингтоном амбиций Ханоя стать «центром полупроводниковой промышленности», а также выход на рынок сжиженного природного газа (СПГ) и морской ветроэнергетики.                        Кроме того, укрепление сотрудничества улучшит перспективы американского бизнеса во Вьетнаме.                  Так, во время визита                  Байдена         объявления о своих бизнес-планах могут сделать авиапроизводитель                  Boeing         и энергетическая компания                  AES         , рассказали агентству знакомые с планами источники.             По их словам,                  Boeing         надеется продать до 50 своих самолетов 737 MAX во время визита делегации во Вьетнам.        Компании отказались от официальных комментариев.                         Двумя днями ранее                         The Washington Post         и                  Politico         писали, что США и Вьетнам подпишут соглашение о           «всеобъемлющем стратегическом партнерстве»          во время визита                  Байдена         в Ханой, подняв уровень отношений сразу на две ступеньки.                                      WP         отмечала, что готовность Ханоя подписать соглашение с Вашингтоном свидетельствует о готовности вьетнамских властей к политическому столкновению с Пекином.             Однако этот шаг сочтен необходимым на фоне того, «как агрессивно Китай демонстрирует военную силу в регионе», пояснили изданию опрошенные аналитики.",газ;спг,
